sample_size,m_sim,regret_adaptive,winner,regret_5,regret_10,regret_15
400,7,0.026709353637383942,7,0.01566092235486176,0.051163297112539516,0.0770501976839098
400,8,0.025919421487603317,5,0.025919421487603317,0.014338335373941441,0.048490758596061626
400,9,0.01566092235486176,5,0.01566092235486176,0.027582583409856143,0.05801177558412407
400,10,0.035065198704213874,6,0.025919421487603303,0.05547985154576063,0.08563467120701969
400,11,0.03617792062034486,5,0.03617792062034486,0.02850801958983777,0.04830346010611161
400,12,0.01566092235486176,5,0.01566092235486176,0.0241670722375268,0.03984620064279157
400,13,0.025919421487603317,5,0.025919421487603317,0.020389651566166733,0.054165340271400866
400,14,0.01899933935312724,6,0.01566092235486176,0.03682908886848281,0.06651988572594633
400,15,0.025919421487603317,5,0.025919421487603317,0.029611797265585146,0.05667699086827875
400,16,0.01566092235486176,5,0.01566092235486176,0.018942669115396396,0.05813003902662993
400,17,0.016930559381695756,6,0.01566092235486176,0.047834682685440263,0.07572035123966941
400,18,0.01566092235486176,5,0.01566092235486176,0.051451382511988566,0.05802874324048567
400,19,0.01899933935312724,6,0.03101420263238444,0.04812916794204673,0.05897918197122741
400,20,0.027521180236710546,8,0.03617792062034486,0.03169628354249568,0.05036475614733191
400,21,0.031120490256096325,6,0.025919421487603317,0.025497910927456388,0.05309856902356902
400,22,0.016930559381695756,6,0.01566092235486176,0.026244666360575444,0.046198595806550335
400,23,0.05094294204672993,9,0.061678782777267634,0.05629606927864503,0.06726951714110804
400,24,0.025919421487603317,5,0.025919421487603317,0.025491171819202116,0.05057774589327618
400,25,0.025919421487603317,5,0.025919421487603317,0.021034080706050423,0.06161001173349658
400,26,0.020389961483522095,6,0.03617792062034486,0.04386803897561474,0.07135294485256607
400,27,0.021886350882563035,6,0.01566092235486176,0.029348410876441175,0.0701540850423426
400,28,0.03412488394041424,9,0.025919421487603303,0.04563386644219977,0.06957743470054074
400,29,0.040851129986736054,6,0.03617792062034486,0.041121316702377314,0.07101510432608918
400,30,0.03713537776757474,9,0.046436419753086405,0.0539238368533823,0.07182840016324864
